0.0585	0.779510996	0.790501	-0.357347725	0.0117734107
0.058	0.775559488	0.776861913	-0.312206208	0.0140673118
0.0575	0.708456174	0.61049422	-0.398865682	0.00441416184
0.057	0.863081941	0.624378979	-0.430038488	0.00567723261
0.0565	0.697863397	0.769636347	-0.372121698	0.0090210329
0.056	0.844671103	0.716051684	-0.397769006	0.00963464469
0.0555	0.863255994	0.705497351	-0.393010678	0.0086791985
0.055	0.763714916	0.723669633	-0.377072474	0.00897798179
0.0545	0.704538087	0.750890546	-0.397775337	0.0074891433
0.054	0.605964626	0.78450362	-0.325039931	0.00859219189
0.0535	0.387132513	0.727627427	-0.132402981	0.00859704355
0.053	0.833253611	0.581925163	-0.430984138	0.00512809621
0.0525	0.703947914	0.566406423	-0.383412833	0.00567954884
0.052	0.831057496	0.751399712	-0.319702754	0.0125963096
0.0515	0.862041477	0.657285835	-0.386998772	0.0106197598
0.051	0.873645735	0.689854436	-0.38024142	0.00861137872
0.0505	0.652756232	0.605108514	-0.379966372	0.00515960228
0.05	0.800880309	0.725281923	-0.373774025	0.0114069028
0.0495	0.728802461	0.549083197	-0.38272097	0.00652420084
0.049	0.757744945	0.703482067	-0.381594492	0.00925186145
0.0485	0.808901162	0.59162128	-0.433138754	0.00461999921
0.048	0.709643481	0.724627363	-0.397330524	0.00603906334
0.0475	0.802643435	0.694316067	-0.401813653	0.00927034434
0.047	0.90294775	0.577928728	-0.386412562	0.00632089644
0.0465	0.790380394	0.577773053	-0.413104111	0.00527146069
0.046	0.728016359	0.626665822	-0.431079957	0.00407380939
0.0455	0.761746148	0.592576871	-0.447272282	0.00458960354
0.045	0.784332672	0.538076539	-0.396845024	0.00765745074
0.0445	0.754788038	0.627819041	-0.448021442	0.00369753025
0.044	0.847657415	0.674515259	-0.430755335	0.00754882344
0.0435	0.621706792	0.716983206	-0.342623142	0.00633134814
0.043	0.776726742	0.564264431	-0.428878376	0.00570628679
0.0425	0.914931879	0.590672954	-0.404992226	0.00664777031
0.042	0.834785726	0.717402713	-0.377059721	0.0108772748
0.0415	0.64755212	0.571647837	-0.355820927	0.00599538743
0.041	0.793123893	0.608158751	-0.45353561	0.00385865922
0.0405	0.822182932	0.542675073	-0.36692802	0.00733455919
0.04	0.924572685	0.614795328	-0.372637741	0.00779746448
0.0395	0.686627953	0.648892218	-0.40072997	0.00455747925
0.039	0.747542534	0.695971621	-0.407772509	0.00623191257
0.0385	0.815289172	0.60146584	-0.448922977	0.00453443175
0.038	0.753347016	0.664445203	-0.431573597	0.00463307875
0.0375	0.727220237	0.678893083	-0.402961275	0.00610503617
0.037	0.748545819	0.628748464	-0.442664821	0.00411343521
0.0365	0.881781606	0.551664033	-0.372877308	0.00701282694
0.036	0.685048953	0.687497177	-0.392826478	0.00601096463
0.0355	0.756369019	0.613200345	-0.426994808	0.00395454875
0.035	0.709155995	0.571914156	-0.406554823	0.0053646021
0.0345	0.874285039	0.596995753	-0.429604183	0.00557580806
0.034	0.793872991	0.546561208	-0.389975932	0.00693162749
0.0335	0.73164231	0.591820516	-0.406462529	0.0043199045
0.033	0.754947507	0.59735963	-0.434953275	0.00425600218
0.0325	0.748695065	0.649336147	-0.417589412	0.00456800993
0.032	0.763703287	0.746846845	-0.375732747	0.0101784132
0.0315	0.723518799	0.722794082	-0.380769633	0.00899241322
0.031	0.797001914	0.654371521	-0.431157732	0.00602477159
0.0305	0.828289126	0.646418539	-0.437057987	0.00649050933
0.03	0.870592429	0.609984051	-0.435747847	0.00546046109
0.0295	0.801333749	0.650673885	-0.446127812	0.00569933099
0.029	0.771469228	0.736525298	-0.376854887	0.0102214774
0.0285	0.808173886	0.623624182	-0.450637005	0.00397995473
0.028	0.773949379	0.654946724	-0.44418994	0.00511149109
0.0275	0.809594906	0.637743129	-0.415964789	0.00744318132
0.027	0.676231384	0.629950869	-0.385286496	0.0045171552
0.0265	0.723036962	0.629589498	-0.406997157	0.00496332889
0.026	0.873278133	0.584632747	-0.409806454	0.00564909571
0.0255	0.758412461	0.563130123	-0.422713049	0.00572505767
0.025	0.772311346	0.615349278	-0.440709083	0.00474134473
0.0245	0.821255611	0.53347079	-0.384910959	0.00821940019
0.024	0.757508471	0.655610537	-0.433641024	0.00765700496
0.0235	0.735661656	0.6182285	-0.4202609	0.00420163692
0.023	0.706205696	0.641923049	-0.403968462	0.00462461462
0.0225	0.745142197	0.674548901	-0.398493014	0.00739921759
0.022	0.838253267	0.597669024	-0.4353381	0.00497060986
0.0215	0.785180412	0.604833416	-0.451431423	0.00401929241
0.021	0.78015953	0.610138245	-0.452982246	0.00407751792
0.0205	0.799980938	0.576292414	-0.428765351	0.00512192343
0.02	0.810213043	0.619050113	-0.438881504	0.00470883989
0.0195	0.725963483	0.591321771	-0.423727081	0.00463296946
0.019	0.752901002	0.638400452	-0.426571045	0.00426580296
0.0185	0.831720255	0.63225626	-0.431949543	0.00517839465
0.018	0.806537976	0.623070313	-0.446503923	0.00466863351
0.0175	0.769459776	0.607592821	-0.450037125	0.00411840058
0.017	0.853465519	0.631038818	-0.430524542	0.00687703317
0.0165	0.853404429	0.610086866	-0.429541151	0.00552615647
0.016	0.708039203	0.574404251	-0.417886408	0.00534895191
0.0155	0.721057879	0.633754973	-0.425072255	0.00408015379
0.015	0.88909886	0.620800843	-0.418272206	0.00603755518
0.0145	0.774825601	0.565283588	-0.417327973	0.00569829287
0.014	0.757693815	0.579136917	-0.441342021	0.00510653806
0.0135	0.815748422	0.666552303	-0.429425794	0.00605526667
0.013	0.821102684	0.68944651	-0.407236648	0.0084715696
0.0125	0.773713603	0.603361959	-0.446094827	0.00430040974
0.012	0.773887084	0.661688784	-0.443013625	0.00437508456
0.0115	0.814139089	0.620796654	-0.450048073	0.00443240452
0.011	0.806642512	0.642306543	-0.438213793	0.00494276898
0.0105	0.742328346	0.584757456	-0.427337589	0.004675217
0.01	0.810894607	0.582780793	-0.434095757	0.00483967868
0.0095	0.82071673	0.649907871	-0.433379379	0.00505741621
0.009	0.785736162	0.621199754	-0.442009365	0.0038168095
0.0085	0.759086657	0.657814175	-0.430604888	0.00479058385
0.008	0.795928072	0.639220878	-0.440928571	0.00587981493
0.0075	0.777647663	0.5859118	-0.443391564	0.00489810085
0.007	0.810325554	0.607546237	-0.447697433	0.00429262325
0.0065	0.821989129	0.604426511	-0.434867646	0.00562711022
0.006	0.819272503	0.630867699	-0.449874874	0.00458090828
0.0055	0.80338446	0.634935845	-0.44427957	0.00544013344
0.005	0.868949128	0.622632998	-0.436860991	0.00558795567
0.0045	0.80077934	0.616554514	-0.456495131	0.00534842133
0.004	0.808830888	0.601794627	-0.442018115	0.00407372841
0.0035	0.819537095	0.666641876	-0.415793173	0.00746414604
0.003	0.844561267	0.634067473	-0.437935135	0.00565090189
0.0025	0.834178797	0.620922368	-0.452559825	0.0047581437
0.002	0.797580901	0.620911677	-0.454137728	0.00377568481
0.0015	0.777024216	0.593020721	-0.443279683	0.00448267909
0.001	0.787096878	0.584551439	-0.441074696	0.00470991988
